46339 jouer avec                     tu veux jouer avec ?
46352 ben oui                        ben oui t(u) es lourde oui
46356 essuies aussi                  tu t' essuies aussi là dans
46364 p(e)tits enfants               manger tes p(e)tits enfants ?
46367 chercher un                    vas me chercher un siège
46375 proposer un                    peux m(e) proposer un yaourt
46375 un yaourt                      m(e) proposer un yaourt aussi
46377 un yaourt                      ah t(u)as un yaourt aussi !
46380 donnes une                     tu m(e) donnes une cuillère pour
46380 mon yaourt                     j(e) mange mon yaourt ?
46384 bien un                        j(e) veux bien un p(e)tit
46384 p(e)tit yaourt                 bien un p(e)tit yaourt oui
46385 p(e)tit yaourt                 un p(e)tit yaourt liquide .
46388 un yaourt                      j(e) préfère un yaourt hein
46389 pas au                         j(e) mange pas au bib(e)ron
46390 pas au                         j(e) bois pas au bib(e)ron non
46392 donnes un                      tu m(e) donnes un p(e)tit peu
46393 donnes un                      tu m(e) donnes un bib(e)ron
46397 attention à                   oh attention à ton verre .
46404 donnes au                      que tu donnes au bébé
46405 sont encore                    i(l) s sont encore au lit
46407 et ils                         et ils aiment bien le yaourt
46409 bib(e)ron ah                   le bib(e)ron ah oui !
46413 ben alors                      oh ben alors !
46414 bib(e)ron à                   donne le bib(e)ron à c(e)
46416 bib(e)ron à                   pas l(e) bib(e)ron à ce
46439 monsieur oui                   comme le monsieur oui .
46453 et oui                         et oui .
46468 et elle                        et elle te filme .
46475 donnes au                      tu en donnes au bébé ?
46485 et auquel                      et auquel on n(e) touche pas
46486 hein on                        hein on le laisse .
46487 alors à                       alors à qui tu prépares du
46489 donnes aussi                   m' en donnes aussi un
46492 ben attends                    ben attends i(l) faut qu(e) j'
46492 attends i(l)                   ben attends i(l) faut qu(e) j'
46492 alors un                       en r(e)prenne alors un peu
46507 veut une                       ah elle veut une sucette marie
46509 chaussettes à                 chercher les chaussettes à marie ?
